"Source","InstalledOn","Description","InstalledBy"
"Server6","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server29","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server29","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server29","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server29","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server29","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server31","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server31","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server37","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server43","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server43","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server53","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server59","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server89","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server97","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/13/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/13/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","1/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/20/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
